0.442371021,0.450399088,0.444565811,0.452809602,0.454644809,0.448295137,0.447598253,0.453561254,0.440677966,0.455228192,0.435536295,0.450027307,0.441209406,0.452706397
0.443468716,0.450399088,0.44620426,0.452809602,0.453551913,0.447736165,0.44650655,0.450712251,0.4434117,0.458694396,0.436078007,0.448935008,0.442889138,0.453253144
0.4467618,0.451539339,0.450027307,0.450081833,0.455737705,0.443264394,0.445414847,0.447863248,0.446145435,0.4615829,0.439869989,0.449481158,0.44568869,0.454893384
0.445115258,0.450969213,0.451119607,0.450627387,0.452459016,0.444941308,0.444323144,0.448433048,0.447785675,0.458694396,0.439869989,0.451119607,0.443449048,0.452706397
0.447310648,0.450399088,0.451665756,0.447354064,0.450273224,0.44941308,0.443777293,0.449002849,0.445051941,0.458116696,0.440411701,0.448388859,0.44568869,0.451066156
0.444566411,0.45267959,0.453850355,0.451172941,0.450819672,0.447736165,0.44268559,0.45014245,0.448332422,0.460427499,0.440953413,0.449481158,0.447928331,0.45215965
0.445664105,0.45381984,0.455488804,0.451172941,0.452459016,0.446059251,0.447052402,0.451282051,0.449972663,0.460427499,0.442578548,0.449481158,0.449048152,0.452706397
0.446212953,0.454960091,0.454396505,0.450627387,0.455737705,0.448295137,0.449235808,0.452991453,0.448879169,0.4615829,0.440953413,0.449481158,0.449608063,0.451066156
0.448408342,0.450969213,0.449481158,0.456082924,0.453005464,0.446059251,0.448144105,0.453561254,0.451066156,0.465049105,0.442578548,0.450027307,0.446808511,0.451612903
0.44895719,0.45381984,0.448388859,0.45553737,0.451912568,0.449972051,0.448144105,0.451282051,0.447785675,0.463893703,0.442578548,0.451119607,0.447928331,0.45215965
0.447310648,0.451539339,0.452758056,0.453900709,0.457377049,0.44941308,0.448689956,0.452421652,0.451066156,0.459272097,0.438786566,0.450573457,0.447928331,0.45051941
0.444566411,0.45381984,0.452211906,0.454446263,0.458469945,0.448854108,0.448144105,0.454131054,0.449972663,0.463316002,0.44312026,0.450573457,0.447368421,0.451612903
0.447310648,0.45267959,0.453850355,0.452809602,0.454098361,0.45332588,0.449781659,0.454700855,0.451612903,0.459849798,0.438244854,0.450027307,0.448488242,0.453253144
0.4467618,0.45381984,0.454396505,0.453355155,0.454098361,0.451648966,0.448144105,0.454131054,0.449425916,0.458116696,0.440953413,0.454942654,0.450167973,0.45215965
0.447310648,0.454389966,0.449481158,0.456082924,0.455737705,0.452207937,0.448144105,0.453561254,0.447785675,0.463893703,0.439328277,0.457127253,0.4462486,0.453253144
0.44895719,0.455530217,0.453850355,0.456082924,0.456284153,0.453884852,0.449781659,0.454131054,0.448332422,0.462160601,0.440411701,0.454942654,0.4462486,0.452706397
0.448408342,0.456670468,0.456581103,0.453355155,0.457923497,0.44941308,0.448689956,0.454131054,0.448332422,0.462160601,0.438786566,0.453850355,0.451847704,0.451066156
0.445664105,0.456670468,0.458219552,0.45553737,0.454098361,0.452207937,0.448689956,0.453561254,0.45051941,0.462738302,0.439328277,0.453850355,0.452967525,0.451612903
0.444566411,0.45381984,0.453850355,0.458265139,0.453551913,0.454443823,0.448144105,0.452421652,0.448879169,0.460427499,0.44312026,0.454396505,0.451847704,0.453253144
0.447859495,0.449828962,0.458219552,0.454446263,0.455737705,0.455002795,0.447598253,0.452991453,0.448879169,0.458694396,0.441495125,0.454942654,0.454087346,0.449972663
0.450603732,0.449828962,0.460404151,0.448990726,0.458469945,0.452766909,0.453056769,0.455270655,0.449425916,0.465626805,0.44312026,0.450573457,0.454087346,0.455986878
0.44895719,0.457810718,0.463681049,0.458265139,0.456284153,0.45332588,0.447052402,0.456980057,0.453799891,0.466782207,0.44312026,0.453304205,0.451847704,0.455440131
0.446212953,0.458380844,0.4609503,0.457719585,0.455191257,0.452207937,0.452510917,0.45982906,0.45215965,0.467359908,0.442578548,0.454942654,0.451287794,0.457080372
0.44895719,0.458380844,0.459311851,0.453355155,0.45136612,0.454443823,0.455240175,0.456980057,0.451066156,0.465049105,0.44312026,0.450027307,0.453527436,0.454893384
0.456092206,0.457240593,0.463681049,0.458265139,0.44863388,0.452766909,0.456877729,0.458119658,0.451066156,0.466204506,0.445287107,0.458219552,0.456326988,0.452706397
0.453896817,0.459521095,0.46149645,0.457719585,0.453005464,0.45332588,0.454694323,0.458689459,0.45051941,0.465626805,0.444203684,0.458765702,0.452967525,0.452706397
0.453347969,0.458380844,0.459858001,0.457174032,0.456284153,0.45332588,0.454148472,0.456980057,0.452706397,0.465049105,0.441495125,0.456581103,0.453527436,0.452706397
0.453896817,0.458950969,0.457127253,0.451718494,0.457377049,0.454443823,0.456331878,0.456980057,0.454346638,0.463893703,0.442578548,0.457673403,0.454647256,0.451066156
0.451701427,0.463511973,0.46149645,0.45553737,0.462295082,0.451648966,0.454148472,0.456410256,0.454346638,0.467359908,0.444745395,0.458765702,0.453527436,0.4609076
0.450603732,0.462941847,0.4609503,0.458810693,0.459016393,0.453884852,0.455240175,0.454700855,0.452706397,0.46909301,0.445287107,0.460404151,0.454647256,0.455440131
0.45115258,0.460661345,0.458765702,0.4599018,0.459562842,0.457797652,0.451965066,0.45982906,0.458173866,0.468515309,0.443661972,0.456581103,0.458566629,0.454346638
0.449506037,0.461231471,0.4620426,0.460447354,0.459562842,0.457238681,0.451965066,0.462678063,0.459814106,0.466204506,0.444203684,0.454942654,0.455767077,0.453799891
0.448408342,0.458380844,0.462588749,0.458810693,0.461202186,0.453884852,0.450873362,0.463247863,0.459814106,0.463893703,0.444203684,0.455488804,0.458006719,0.453253144
0.448408342,0.453249715,0.463134899,0.456082924,0.460655738,0.455002795,0.449781659,0.462108262,0.455986878,0.464471404,0.446912243,0.456581103,0.458006719,0.455440131
0.452799122,0.454389966,0.46149645,0.454446263,0.459016393,0.456120738,0.45360262,0.463817664,0.455986878,0.46909301,0.447995666,0.459311851,0.45912654,0.455986878
0.451701427,0.455530217,0.4620426,0.456628478,0.459016393,0.456679709,0.456331878,0.463247863,0.456533625,0.467937608,0.446370531,0.463681049,0.458006719,0.453799891
0.451701427,0.457240593,0.46149645,0.457174032,0.457923497,0.459474567,0.45360262,0.460968661,0.458173866,0.466204506,0.446912243,0.459858001,0.454087346,0.456533625
0.454994512,0.461801596,0.463681049,0.458810693,0.458469945,0.457797652,0.454694323,0.458119658,0.456533625,0.468515309,0.44907909,0.458765702,0.454647256,0.457080372
0.461031833,0.461801596,0.464773348,0.462084015,0.459016393,0.457797652,0.453056769,0.456980057,0.455440131,0.467937608,0.447995666,0.460404151,0.45968645,0.454346638
0.461580681,0.461231471,0.463681049,0.4599018,0.459016393,0.456679709,0.454694323,0.46039886,0.458720612,0.466204506,0.449620802,0.460404151,0.458006719,0.453253144
0.459934138,0.464082098,0.458765702,0.462084015,0.461748634,0.453884852,0.457969432,0.462678063,0.457627119,0.471403813,0.449620802,0.462588749,0.458566629,0.457627119
0.454994512,0.461801596,0.46149645,0.464811784,0.46010929,0.45332588,0.455786026,0.460968661,0.454893384,0.472559214,0.446370531,0.4620426,0.458566629,0.456533625
0.456092206,0.459521095,0.466411797,0.463175123,0.461748634,0.455002795,0.450327511,0.459259259,0.457627119,0.467359908,0.444203684,0.4620426,0.458566629,0.457627119
0.457189901,0.462371722,0.464227198,0.462084015,0.46284153,0.454443823,0.451965066,0.46039886,0.457627119,0.468515309,0.446912243,0.462588749,0.456326988,0.458720612
0.458287596,0.468072976,0.465319498,0.462084015,0.463387978,0.457797652,0.457423581,0.462108262,0.461454347,0.471981514,0.451245937,0.46149645,0.45912654,0.460360853
0.457738749,0.465222349,0.470780994,0.459356247,0.465027322,0.461710453,0.456877729,0.46039886,0.461454347,0.470826112,0.451787649,0.463681049,0.458566629,0.459814106
0.460482986,0.464652223,0.468596395,0.457719585,0.46557377,0.459474567,0.454694323,0.462678063,0.458720612,0.467359908,0.450704225,0.462588749,0.458006719,0.453799891
0.456641054,0.464652223,0.468050246,0.463175123,0.461748634,0.456120738,0.457423581,0.464957265,0.457627119,0.470826112,0.450162514,0.459858001,0.458006719,0.455986878
0.454445664,0.464652223,0.467504096,0.466448445,0.458469945,0.456679709,0.463427948,0.466096866,0.455986878,0.472559214,0.447453954,0.462588749,0.457446809,0.458173866
0.456641054,0.460661345,0.463681049,0.467539553,0.465027322,0.456679709,0.455240175,0.464957265,0.458173866,0.469670711,0.450162514,0.462588749,0.456326988,0.454893384
0.456092206,0.465792474,0.462588749,0.466448445,0.462295082,0.460033538,0.460152838,0.466666667,0.457627119,0.471981514,0.448537378,0.464227198,0.455767077,0.454346638
0.454994512,0.466932725,0.465319498,0.462629569,0.459562842,0.46450531,0.456877729,0.464957265,0.459814106,0.471403813,0.452329361,0.465865647,0.458566629,0.455440131
0.455543359,0.464082098,0.459858001,0.462629569,0.461202186,0.46059251,0.457423581,0.466666667,0.458720612,0.467937608,0.448537378,0.465865647,0.460246361,0.455986878
0.457189901,0.461801596,0.463134899,0.459356247,0.46284153,0.458915595,0.461790393,0.464387464,0.458720612,0.468515309,0.449620802,0.463134899,0.464725644,0.458720612
